date,hour,type,1431A,1432A,1433A,1434A,1437A,1438A,2880A,3136A
20200101,13,PM10,106.0,114.0,139.0,104.0,101.0,61.0,109.0,114.0
20200101,14,PM10,112.0,122.0,140.0,99.0,122.0,69.0,114.0,116.0
20200101,15,PM10,116.0,123.0,146.0,111.0,134.0,77.0,122.0,121.0
20200101,16,PM10,114.0,148.0,156.0,109.0,144.0,73.0,132.0,115.0
20200101,17,PM10,121.0,122.2900920719369,158.0,108.0,158.0,68.0,136.527654294893,113.0
20200101,18,PM10,121.0,127.7925454886969,169.0,123.0,162.0,71.0,143.0,111.0
20200101,19,PM10,119.0,126.69692072084095,174.0,123.0,141.0,70.0,132.0,118.0
20200101,20,PM10,119.0,123.72481826739768,167.0,115.0,131.0,74.0,125.0,122.0
20200101,21,PM10,120.0,120.37173447405308,154.0,117.0,129.0,77.0,125.0,121.0
20200101,22,PM10,126.0,117.5458986709329,150.0,122.0,127.0,72.0,126.0,123.0
20200101,23,PM10,116.5399199791324,118.25625249974411,142.0,126.0,123.0,69.0,127.0,121.0
20200102,0,PM10,114.5808461297041,116.33294489694626,141.0,127.0,121.0,54.0,128.0,116.0
20200102,1,PM10,128.0,116.55938015143678,138.0,126.0,119.0,69.0,125.0,110.0
20200102,2,PM10,129.0,120.19484534916647,132.0,130.0,119.0,68.0,124.0,110.0
20200102,3,PM10,126.0,126.89964101734071,132.0,144.0,119.0,71.0,124.0,110.0
20200102,4,PM10,126.0,127.56049785843842,129.1499540058904,144.0,121.0,70.0,121.0,112.0
20200102,5,PM10,114.75821080782453,121.85647268953235,124.6639248370889,130.0,125.0,72.0,122.0,112.0
20200102,6,PM10,123.0,124.3345816353933,125.95777434169392,133.0,123.0,84.0,122.0,112.0
20200102,7,PM10,127.0,128.0251501392567,128.43095288292903,136.0,128.0,94.0,124.0,114.0
20200102,8,PM10,132.0,129.1842500776052,129.2704970637586,133.0,140.0,80.0,131.0,116.0
20200102,9,PM10,135.0,128.9698354129698,126.71272524816757,130.0,141.0,72.0,128.0,117.0
20200102,10,PM10,142.0,133.27275661588195,129.62747794235116,133.0,135.0,79.0,127.0,128.0
20200102,11,PM10,146.0,139.15315109484277,135.56314919542731,139.0,134.0,88.0,130.0,138.84046022334095
20200102,12,PM10,157.0,139.18763688039874,179.0,136.0,137.0,80.0,135.0,155.54282452165484
20200102,13,PM10,142.0,134.38036913854776,173.0,135.0,136.0,87.0,137.0,152.28756371068897
20200102,14,PM10,126.50322680231643,140.9265064468859,179.0,145.0,132.0,80.0,135.0,158.79400732965328
20200102,15,PM10,127.44660068936672,135.23023128300258,170.0,136.0,137.0,86.0,135.0,151.20609247676867
20200102,16,PM10,133.25449420499953,131.2470133584138,165.0,132.0,144.0,91.0,142.0,145.64600058660398
20200102,17,PM10,128.53966179329643,136.85868401679724,163.0,136.0,142.0,96.0,131.0,148.47582423354734
20200102,18,PM10,108.0,150.0,167.0,144.0,142.0,96.0,118.0,124.0
20200102,19,PM10,100.0,155.0,164.0,147.0,116.0,100.0,108.0,132.0
20200102,21,PM10,102.0,150.0,135.0,132.0,113.0,81.0,94.0,151.0
20200102,22,PM10,107.0,150.0,139.0,135.0,118.0,50.0,95.0,150.0
20200102,23,PM10,127.0,146.0,139.0,138.0,124.0,47.0,106.0,145.0
20200103,0,PM10,130.0,155.0,136.0,150.0,130.0,46.0,116.0,142.0
20200103,1,PM10,132.0,156.0,134.0,149.0,131.0,46.0,126.0,144.0
20200103,2,PM10,132.0,154.0,108.0,148.0,125.0,43.0,129.0,148.0
20200103,3,PM10,123.0,146.0,93.0,140.0,127.0,44.0,130.0,125.22454955825356
20200103,4,PM10,130.0,139.0,98.0,134.0,122.0,40.0,124.0,123.0282815132377
20200103,5,PM10,128.0,136.0,113.0,122.0,127.0,38.0,123.0,125.43922527495035
20200103,6,PM10,121.0,132.0,119.0,116.0,132.0,41.0,125.0,124.29100900163635
20200103,7,PM10,112.0,133.0,120.0,116.0,127.0,41.0,121.0,126.88121931162189
20200103,8,PM10,98.0,135.0,116.0,127.0,120.0,42.0,104.0,131.42664328620572
20200103,9,PM10,90.0,147.0,125.0,127.0,100.0,39.0,87.0,147.16672810935586
20200103,10,PM10,82.0,148.0,131.0,105.0,86.0,38.0,93.0,142.2579237299307
20200103,11,PM10,71.0,109.0,106.0,113.0,92.0,30.0,95.0,115.00417264753074
20200103,12,PM10,61.0,88.0,80.4500458998497,82.0,81.0,33.0,76.17899044104804,87.04470001442178
20200103,13,PM10,59.0,89.0,77.0,72.0,65.0,39.0,63.79915387450968,86.87878445087895
20200103,14,PM10,49.0,76.0,69.0,64.0,58.0,38.0,56.33530423931198,75.87862641871976
20200103,15,PM10,52.0,73.0,63.0,73.0,59.0,39.0,56.931550199079425,72.84568438315402
20200103,16,PM10,60.0,66.0,72.0,75.0,64.0,41.0,63.627873942690876,71.99429829319324
20200103,17,PM10,61.0,67.0,75.0,77.0,70.0,46.0,68.52183808567858,73.17575766977475
20200103,18,PM10,69.0,70.0,79.0,80.0,79.0,52.0,77.14191454239739,75.10039023594427
20200103,19,PM10,78.0,71.0,90.0,83.0,91.0,61.0,89.08181269374532,78.54694068455338
20200103,20,PM10,89.0,82.0,96.0,90.0,95.0,64.0,94.44053757421126,87.68836987502462
20200103,21,PM10,94.0,102.0,101.0,104.0,100.0,59.0,98.53577422292399,103.44088339441771
20200103,22,PM10,104.0,110.0,104.0,111.0,100.0,56.0,100.50569418905832,110.32322969462788
20200103,23,PM10,112.0,111.0,107.0,111.0,99.0,56.0,101.79819199231416,111.92612673956064
20200104,0,PM10,116.0,114.0,108.0,107.0,105.0,57.0,107.17176734562725,111.78833670782646
20200104,1,PM10,118.0,127.0,115.0,104.0,107.0,55.0,109.38918170856397,121.45579414765548
