0,1,2,3,4,5,6,7,8,9,10
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
,,,32.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0
,,,32.0,7.0,0.0,0.0,0.0,14.0,4.0,0.0
,,,32.0,7.0,0.0,0.0,0.0,14.0,4.0,4.0
,,,32.0,7.0,0.0,0.0,0.0,14.0,4.0,4.0
,,,32.0,7.0,0.0,0.0,0.0,14.0,0.0,4.0
,,,32.0,7.0,0.0,0.0,0.0,14.0,0.0,4.0
,,,32.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0
,,,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,16.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,16.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,16.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,16.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,16.0,6.0,0.0,25.0,0.0,5.0,0.0,0.0
,,,16.0,6.0,0.0,25.0,0.0,5.0,0.0,0.0
,,,16.0,6.0,0.0,25.0,0.0,5.0,0.0,0.0
,,,16.0,6.0,0.0,25.0,0.0,5.0,0.0,0.0
,,,16.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0
,,,16.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,16.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,16.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,16.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0
,,,0.0,0.0,0.0,25.0,0.0,0.0,8.0,0.0
,,,0.0,0.0,0.0,25.0,3.0,0.0,8.0,0.0
,,,0.0,0.0,0.0,25.0,3.0,0.0,8.0,0.0
,,,0.0,0.0,0.0,25.0,3.0,0.0,8.0,0.0
,,,0.0,0.0,0.0,25.0,0.0,0.0,8.0,0.0
,,,0.0,0.0,0.0,25.0,0.0,0.0,8.0,0.0
,,,0.0,0.0,0.0,25.0,0.0,0.0,8.0,0.0
,,,0.0,0.0,0.0,25.0,0.0,0.0,8.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,1.0,43.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,11.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,7.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,7.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,7.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,7.0,0.0,43.0
,,,0.0,1.0,0.0,0.0,35.0,7.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,7.0,0.0,43.0
,,,0.0,0.0,1.0,0.0,35.0,7.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,2.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,2.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,0.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,35.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,5.0,35.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,5.0,35.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,5.0,35.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,5.0,0.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,5.0,0.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,0.0,12.0,1.0,43.0
,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,12.0,1.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,12.0,0.0
,,,0.0,29.0,0.0,0.0,4.0,0.0,12.0,0.0
,,,0.0,29.0,0.0,0.0,4.0,0.0,12.0,0.0
,,,0.0,29.0,0.0,0.0,4.0,0.0,12.0,0.0
,,,0.0,29.0,0.0,0.0,4.0,0.0,12.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,12.0,6.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,12.0,6.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,12.0,6.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,12.0,6.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,29.0,0.0,0.0,0.0,0.0,7.0,0.0
,,,0.0,29.0,15.0,0.0,0.0,0.0,7.0,0.0
,,,0.0,29.0,15.0,0.0,0.0,0.0,7.0,0.0
,,,0.0,29.0,15.0,0.0,0.0,0.0,7.0,1.0
,,,0.0,29.0,15.0,0.0,0.0,0.0,7.0,0.0
,,,0.0,29.0,15.0,0.0,0.0,0.0,7.0,0.0
,,,0.0,29.0,15.0,0.0,0.0,0.0,7.0,0.0
,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0
,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0
,,,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0
,,,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0
,,,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,20.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,20.0,1.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,20.0,0.0,0.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,0.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,0.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,0.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,0.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,0.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,0.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,0.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,0.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,20.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,0.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,0.0,0.0,11.0
,,,0.0,20.0,0.0,0.0,31.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,31.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,1.0,0.0,29.0,11.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,11.0,0.0
,,,0.0,0.0,0.0,0.0,1.0,29.0,11.0,0.0
,,,0.0,0.0,0.0,2.0,0.0,29.0,11.0,0.0
,,,0.0,0.0,0.0,2.0,0.0,29.0,11.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,11.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,11.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,11.0,1.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,11.0,0.0
,,,0.0,0.0,0.0,0.0,1.0,29.0,11.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,11.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,0.0,3.0,0.0,0.0,29.0,1.0,0.0
,,,0.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,3.0,0.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,3.0,0.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,3.0,0.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
